41,9,
4,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,30,31,32,33,34,35,36,37,38,39,40,41,
1,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,7,8,9,10,11,
1,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,17,18,19,20,21,22,7,8,9,10,11,36,37,38,39,40,41,
1,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,
2,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,7,8,9,10,11,17,18,19,20,21,22,30,31,32,33,34,35,
2,1,2,3,4,5,6,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,30,31,32,33,34,35,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,12,13,14,15,16,24,23,25,26,27,28,29,30,31,32,33,34,35,
4,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,17,18,19,20,21,22,7,8,9,10,11,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,17,18,19,20,21,22,23,24,25,26,27,28,29,36,37,38,39,40,41,7,8,9,10,11,
2,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,23,24,25,26,27,28,29,7,8,9,10,11,17,18,19,20,21,22,36,37,38,39,40,41,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,17,18,19,20,21,22,23,24,25,26,27,28,29,7,8,9,10,11,
1,1,2,3,4,5,6,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
2,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,
1,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,7,8,9,10,11,
3,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,7,8,9,10,11,23,24,25,26,27,28,29,30,31,32,33,34,35,17,18,19,20,21,22,
2,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,17,18,19,20,21,22,7,8,9,10,11,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,17,18,19,20,21,22,7,8,9,10,11,30,31,32,33,34,35,23,24,25,26,27,28,29,
2,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,23,24,25,26,27,28,29,7,8,9,10,11,17,18,19,20,21,22,30,31,32,33,34,35,
1,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,30,31,32,33,34,35,7,8,9,10,11,23,24,25,26,27,28,29,17,18,19,20,21,22,
3,1,2,3,4,5,6,12,13,14,15,16,36,37,38,39,40,41,30,31,32,33,34,35,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,12,13,36,
1,1,2,3,4,5,6,12,37,36,18,
1,1,2,3,4,5,6,13,12,14,15,16,
1,1,2,3,4,5,6,13,12,14,15,16,26,7,8,10,18,19,20,21,38,39,40,33,25,28,
1,1,2,3,4,5,6,17,18,7,8,
26,1,2,3,4,5,6,17,18,19,20,21,22,
4,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,
15,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,
5,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,30,31,32,33,34,35,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,30,31,32,33,34,35,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,36,37,38,39,40,41,30,31,32,33,34,35,23,24,25,26,27,28,29,
2,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,23,24,25,26,27,28,29,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,7,8,9,10,11,23,24,25,26,27,28,29,30,31,32,33,34,35,12,13,14,15,16,36,37,38,39,40,41,
