7,1,
1439,1,
262,1,2,
4,1,2,3,
4,1,2,3,4,
3,1,2,3,4,5,
1,1,2,3,4,5,6,
86,1,2,3,4,5,6,7,
8,1,2,3,4,5,7,6,
1,1,2,3,4,6,5,7,
3,1,2,3,4,7,5,6,
2,1,2,3,5,4,6,7,
1,1,2,3,5,4,7,6,
1,1,2,3,5,6,
1,1,2,3,5,6,4,7,
1,1,2,3,5,6,7,4,
1,1,2,3,6,7,4,5,
1,1,2,3,6,7,5,4,
3,1,2,3,7,4,5,6,
1,1,2,3,7,4,6,5,
1,1,2,3,7,5,4,6,
1,1,2,3,7,5,6,
1,1,2,3,7,6,
1,1,2,3,7,6,5,4,
14,1,2,4,
6,1,2,4,3,5,6,7,
4,1,2,4,3,5,7,6,
1,1,2,4,3,6,5,7,
2,1,2,4,3,7,5,6,
3,1,2,4,3,7,6,5,
1,1,2,4,5,
1,1,2,4,5,3,6,7,
2,1,2,4,5,3,7,6,
2,1,2,4,5,6,3,7,
4,1,2,4,5,6,7,3,
1,1,2,4,5,7,3,6,
4,1,2,4,6,
1,1,2,4,6,3,7,5,
1,1,2,4,6,5,3,7,
4,1,2,4,6,7,3,5,
1,1,2,4,6,7,5,
8,1,2,4,6,7,5,3,
4,1,2,4,7,
1,1,2,4,7,3,
5,1,2,4,7,3,5,6,
2,1,2,4,7,3,6,5,
5,1,2,4,7,5,3,6,
1,1,2,4,7,5,6,3,
3,1,2,4,7,6,3,5,
6,1,2,4,7,6,5,3,
7,1,2,5,
3,1,2,5,3,4,6,7,
2,1,2,5,3,6,4,7,
1,1,2,5,3,7,
1,1,2,5,3,7,4,6,
1,1,2,5,3,7,6,4,
2,1,2,5,4,3,6,7,
1,1,2,5,4,3,7,6,
1,1,2,5,4,6,3,7,
2,1,2,5,4,6,7,3,
1,1,2,5,4,7,3,6,
2,1,2,5,4,7,6,3,
1,1,2,5,6,
1,1,2,5,6,3,4,7,
1,1,2,5,6,4,3,7,
1,1,2,5,6,7,3,4,
1,1,2,5,6,7,4,3,
1,1,2,5,7,3,4,6,
2,1,2,5,7,4,3,6,
1,1,2,5,7,6,3,4,
2,1,2,5,7,6,4,3,
8,1,2,6,
3,1,2,6,3,4,5,7,
1,1,2,6,3,7,4,5,
2,1,2,6,4,3,7,5,
1,1,2,6,4,7,3,5,
1,1,2,6,4,7,5,3,
1,1,2,6,5,
1,1,2,6,5,4,7,3,
1,1,2,6,7,
3,1,2,6,7,3,4,5,
1,1,2,6,7,4,3,5,
3,1,2,6,7,4,5,3,
2,1,2,6,7,5,4,3,
228,1,2,7,
2,1,2,7,3,
2,1,2,7,3,4,
22,1,2,7,3,4,5,6,
2,1,2,7,3,4,6,5,
1,1,2,7,3,5,
3,1,2,7,3,5,4,6,
3,1,2,7,3,5,6,4,
1,1,2,7,3,6,4,5,
